id_taller,codigo,nombre,representante,departamento_pcode,municipio_pcode,direccion,anio_fundacion,cantidad_miembros,contacto
850,TAL_GT0906_0849,Taller Familiar de Arte Tradicional Popol en Cabricán,Maestro Juan  Fuentes,GT09,GT0906,"Cantón Tzanjuyup, Lote 45",2003,33,+502 4309-3553
851,TAL_GT0907_0850,Cooperativa de Producción Artesanal Cholsamaj de R.L. (Cajolá),Maestro Pedro Tax,GT09,GT0907,"Cantón El Carmen, Lote 90",1970,28,+502 5779-6522
852,TAL_GT0908_0851,Asociación de Artesanos Xelaju Sop de San Miguel Sigüila,Maestro Pedro Tax,GT09,GT0908,"Cantón Pachoc, Lote 81",2003,32,+502 5984-4170
853,TAL_GT0909_0852,Taller Familiar de Arte Tradicional Utatlan en Ostuncalco,Maestro Juan Tax,GT09,GT0909,"Cantón Centro, Lote 18",2018,26,+502 5655-6116
854,TAL_GT0910_0853,Cooperativa de Producción Artesanal Chup de R.L. (San Mateo),Maestro Juan Tzoc,GT09,GT0910,"Cantón Tzanjuyup, Lote 27",2011,42,+502 4921-4500
855,TAL_GT0911_0854,Asociación de Artesanos Cuchumatanes Patzun de Concepción Chiquirichapa,Maestro Tomasa Chox,GT09,GT0911,"Cantón Tzanjuyup, Lote 79",2018,31,+502 4514-1719
856,TAL_GT0912_0855,Taller Familiar de Arte Tradicional Pacaya en San Martín Sacatepéquez,Maestro Tomasa Coché,GT09,GT0912,"Cantón Centro, Lote 24",1992,34,+502 4652-7319
857,TAL_GT0913_0856,Cooperativa de Producción Artesanal Almolonga de R.L. (Almolonga),Maestro Rosa Mazariegos,GT09,GT0913,"Cantón Xabajal, Lote 13",2021,21,+502 5622-3270
858,TAL_GT0914_0857,Asociación de Artesanos Cholsamaj Ixchel de Cantel,Maestro Juana Coché,GT09,GT0914,"Cantón Centro, Lote 32",1975,15,+502 5538-3215
859,TAL_GT0915_0858,Taller Familiar de Arte Tradicional Sop en Huitán,Maestro Tomasa Mazariegos,GT09,GT0915,"Cantón El Carmen, Lote 41",2014,45,+502 4630-2279
860,TAL_GT0916_0859,Cooperativa de Producción Artesanal Atitlan de R.L. (Zunil),Maestro Pedro Coché,GT09,GT0916,"Cantón Tzanjuyup, Lote 88",1997,15,+502 5037-1815
861,TAL_GT0917_0860,Asociación de Artesanos Chup Iximche de Colomba,Maestro Juan Mazariegos,GT09,GT0917,"Cantón Tzanjuyup, Lote 29",1988,5,+502 5993-9655
862,TAL_GT0918_0861,Taller Familiar de Arte Tradicional Patzun en San Francisco La Unión,Maestro Santiago Tupul,GT09,GT0918,"Cantón Pachoc, Lote 47",2017,40,+502 5953-2417
863,TAL_GT0919_0862,Cooperativa de Producción Artesanal Jaspe de R.L. (El Palmar),Maestro Rosa Mazariegos,GT09,GT0919,"Cantón Pachoc, Lote 34",2012,23,+502 4032-3942
864,TAL_GT0920_0863,Asociación de Artesanos Almolonga Hunapu de Coatepeque,Maestro Santiago Tzoc,GT09,GT0920,"Cantón Xabajal, Lote 11",2013,19,+502 5865-1651
865,TAL_GT0921_0864,Taller Familiar de Arte Tradicional Ixchel en Génova,Maestro Manuel Tzoc,GT09,GT0921,"Cantón Tzanjuyup, Lote 40",2022,20,+502 5470-5407
866,TAL_GT0922_0865,Cooperativa de Producción Artesanal Kiche de R.L. (Flores Costa Cuca),Maestro Manuel  Fuentes,GT09,GT0922,"Cantón Centro, Lote 7",1989,22,+502 4235-4376
867,TAL_GT0923_0866,Asociación de Artesanos Atitlan Mam de La Esperanza,Maestro María Ixcol,GT09,GT0923,"Cantón Tzanjuyup, Lote 31",2008,5,+502 5334-7917
868,TAL_GT0924_0867,Taller Familiar de Arte Tradicional Iximche en Palestina de Los Altos,Maestro Rosa Chox,GT09,GT0924,"Cantón Pachoc, Lote 25",1992,17,+502 4413-9623
869,TAL_GT1201_0868,Cooperativa de Producción Artesanal Qeqchi de R.L. (San Marcos),Maestro Tomasa Tzoc,GT12,GT1201,"Cantón Centro, Lote 18",1988,9,+502 5030-9487
870,TAL_GT1202_0869,Asociación de Artesanos Jaspe Popol de San Pedro Sacatepéquez,Maestro Juana Tzoc,GT12,GT1202,"Cantón Pachoc, Lote 27",1973,22,+502 5031-8766
871,TAL_GT1203_0870,Taller Familiar de Arte Tradicional Hunapu en San Antonio Sacatepéquez,Maestro Tomasa Tupul,GT12,GT1203,"Cantón El Carmen, Lote 17",2011,42,+502 4441-2455
872,TAL_GT1204_0871,Cooperativa de Producción Artesanal Xelaju de R.L. (Comitancillo),Maestro Manuel Tzoc,GT12,GT1204,"Cantón Centro, Lote 20",1991,33,+502 4380-5450
873,TAL_GT1205_0872,Asociación de Artesanos Kiche Utatlan de San Miguel Ixtahuacán,Maestro Pedro Chox,GT12,GT1205,"Cantón Centro, Lote 81",2008,29,+502 5504-3110
874,TAL_GT1206_0873,Taller Familiar de Arte Tradicional Mam en Concepción Tutuapa,Maestro Tomasa Ixcol,GT12,GT1206,"Cantón Centro, Lote 64",1976,30,+502 4056-2281
875,TAL_GT1207_0874,Cooperativa de Producción Artesanal Cuchumatanes de R.L. (Tacaná),Maestro Pedro  Fuentes,GT12,GT1207,"Cantón Tzanjuyup, Lote 20",1988,21,+502 4367-3476
876,TAL_GT1208_0875,Asociación de Artesanos Qeqchi Pacaya de Sibinal,Maestro Juana Chox,GT12,GT1208,"Cantón Pachoc, Lote 3",1998,17,+502 5628-8139
877,TAL_GT1209_0876,Taller Familiar de Arte Tradicional Popol en Tajumulco,Maestro Juan  Fuentes,GT12,GT1209,"Cantón Pachoc, Lote 80",1970,6,+502 5591-8817
878,TAL_GT1210_0877,Cooperativa de Producción Artesanal Cholsamaj de R.L. (Tejutla),Maestro María Mazariegos,GT12,GT1210,"Cantón Pachoc, Lote 35",1989,7,+502 5386-2670
879,TAL_GT1211_0878,Asociación de Artesanos Xelaju Sop de San Rafael Pie de la Cuesta,Maestro Juan Mazariegos,GT12,GT1211,"Cantón El Carmen, Lote 55",2001,40,+502 5386-3895
880,TAL_GT1212_0879,Taller Familiar de Arte Tradicional Utatlan en Nuevo Progreso,Maestro Tomasa Ixcol,GT12,GT1212,"Cantón Centro, Lote 35",1976,12,+502 5305-9598
881,TAL_GT1213_0880,Cooperativa de Producción Artesanal Chup de R.L. (El Tumbador),Maestro Pedro Tax,GT12,GT1213,"Cantón Tzanjuyup, Lote 24",1983,6,+502 4593-1986
882,TAL_GT1214_0881,Asociación de Artesanos Cuchumatanes Patzun de El Rodeo,Maestro Rosa Mazariegos,GT12,GT1214,"Cantón Tzanjuyup, Lote 88",2021,29,+502 5960-7002
883,TAL_GT1215_0882,Taller Familiar de Arte Tradicional Pacaya en Malacatán,Maestro Juan Tupul,GT12,GT1215,"Cantón Tzanjuyup, Lote 95",1981,19,+502 4726-5485
884,TAL_GT1216_0883,Cooperativa de Producción Artesanal Almolonga de R.L. (Catarina),Maestro María Tupul,GT12,GT1216,"Cantón Tzanjuyup, Lote 60",1995,37,+502 4541-5948
885,TAL_GT1217_0884,Asociación de Artesanos Cholsamaj Ixchel de Ayutla,Maestro Juan Ixcol,GT12,GT1217,"Cantón El Carmen, Lote 65",2013,30,+502 4412-5289
886,TAL_GT1218_0885,Taller Familiar de Arte Tradicional Sop en Ocós,Maestro Juan Ixcol,GT12,GT1218,"Cantón Xabajal, Lote 24",2003,24,+502 4243-9350
887,TAL_GT1219_0886,Cooperativa de Producción Artesanal Atitlan de R.L. (San Pablo),Maestro Rosa Tupul,GT12,GT1219,"Cantón El Carmen, Lote 31",1987,31,+502 5095-6773
888,TAL_GT1220_0887,Asociación de Artesanos Chup Iximche de El Quetzal,Maestro Juana  Fuentes,GT12,GT1220,"Cantón El Carmen, Lote 59",1983,21,+502 4300-7337
889,TAL_GT1221_0888,Taller Familiar de Arte Tradicional Patzun en La Reforma,Maestro Juana Chox,GT12,GT1221,"Cantón Tzanjuyup, Lote 71",1973,6,+502 5463-4730
890,TAL_GT1222_0889,Cooperativa de Producción Artesanal Jaspe de R.L. (Pajapita),Maestro Pedro Chox,GT12,GT1222,"Cantón Pachoc, Lote 57",1988,40,+502 4857-4887
891,TAL_GT1223_0890,Asociación de Artesanos Almolonga Hunapu de Ixchiguán,Maestro Pedro  Fuentes,GT12,GT1223,"Cantón Xabajal, Lote 83",1976,14,+502 5733-9495
892,TAL_GT1224_0891,Taller Familiar de Arte Tradicional Ixchel en San José Ojetenam,Maestro Santiago Coché,GT12,GT1224,"Cantón El Carmen, Lote 58",2005,32,+502 4803-3241
893,TAL_GT1225_0892,Cooperativa de Producción Artesanal Kiche de R.L. (San Cristóbal Cucho),Maestro Juana Tzoc,GT12,GT1225,"Cantón Centro, Lote 58",1971,5,+502 5307-9710
894,TAL_GT1226_0893,Asociación de Artesanos Atitlan Mam de Sipacapa,Maestro Tomasa Tax,GT12,GT1226,"Cantón Centro, Lote 24",1994,36,+502 4845-1247
895,TAL_GT1227_0894,Taller Familiar de Arte Tradicional Iximche en Esquipulas Palo Gordo,Maestro Santiago Coché,GT12,GT1227,"Cantón El Carmen, Lote 81",1999,18,+502 5906-5478
896,TAL_GT1228_0895,Cooperativa de Producción Artesanal Qeqchi de R.L. (Río Blanco),Maestro María Tupul,GT12,GT1228,"Cantón El Carmen, Lote 11",1986,30,+502 4306-4635
897,TAL_GT1229_0896,Asociación de Artesanos Jaspe Popol de San Lorenzo,Maestro Pedro Tupul,GT12,GT1229,"Cantón Tzanjuyup, Lote 28",1986,28,+502 5879-3929
898,TAL_GT1230_0897,Taller Familiar de Arte Tradicional Hunapu en La Blanca,Maestro Juan Chox,GT12,GT1230,"Cantón Centro, Lote 55",2007,40,+502 5174-9794
899,TAL_GT1301_0898,Cooperativa de Producción Artesanal Xelaju de R.L. (Huehuetenango),Maestro Manuel Coché,GT13,GT1301,"Cantón El Carmen, Lote 41",1984,9,+502 4282-7587
900,TAL_GT1302_0899,Asociación de Artesanos Kiche Utatlan de Chiantla,Maestro Tomasa Coché,GT13,GT1302,"Cantón Pachoc, Lote 51",2006,19,+502 5039-4505
901,TAL_GT1303_0900,Taller Familiar de Arte Tradicional Mam en Malacatancito,Maestro Manuel Tax,GT13,GT1303,"Cantón Xabajal, Lote 1",1997,41,+502 4429-9180
902,TAL_GT1304_0901,Cooperativa de Producción Artesanal Cuchumatanes de R.L. (Cuilco),Maestro Santiago Chox,GT13,GT1304,"Cantón Pachoc, Lote 59",1999,29,+502 5831-2411
903,TAL_GT1305_0902,Asociación de Artesanos Qeqchi Pacaya de Nentón,Maestro Rosa Ixcol,GT13,GT1305,"Cantón El Carmen, Lote 91",1989,14,+502 4386-4882
904,TAL_GT1306_0903,Taller Familiar de Arte Tradicional Popol en San Pedro Necta,Maestro Rosa Ixcol,GT13,GT1306,"Cantón Tzanjuyup, Lote 60",1991,13,+502 4035-3783
905,TAL_GT1307_0904,Cooperativa de Producción Artesanal Cholsamaj de R.L. (Jacaltenango),Maestro Juana  Fuentes,GT13,GT1307,"Cantón Tzanjuyup, Lote 63",1980,18,+502 4698-3031
906,TAL_GT1308_0905,Asociación de Artesanos Xelaju Sop de Soloma,Maestro Rosa Coché,GT13,GT1308,"Cantón Pachoc, Lote 66",2015,8,+502 5252-1880
907,TAL_GT1309_0906,Taller Familiar de Arte Tradicional Utatlan en Ixtahuacán,Maestro Rosa Tax,GT13,GT1309,"Cantón Xabajal, Lote 26",2020,35,+502 5763-1229
908,TAL_GT1310_0907,Cooperativa de Producción Artesanal Chup de R.L. (Santa Bárbara),Maestro Manuel Ixcol,GT13,GT1310,"Cantón Pachoc, Lote 5",2010,13,+502 5078-1562
909,TAL_GT1311_0908,Asociación de Artesanos Cuchumatanes Patzun de La Libertad,Maestro Manuel Tzoc,GT13,GT1311,"Cantón Tzanjuyup, Lote 11",1990,33,+502 4415-2825
910,TAL_GT1312_0909,Taller Familiar de Arte Tradicional Pacaya en La Democracia,Maestro Manuel Coché,GT13,GT1312,"Cantón Tzanjuyup, Lote 66",1976,32,+502 5679-8402
911,TAL_GT1313_0910,Cooperativa de Producción Artesanal Almolonga de R.L. (San Miguel Acatán),Maestro María Tzoc,GT13,GT1313,"Cantón Centro, Lote 95",1999,30,+502 4554-2272
912,TAL_GT1314_0911,Asociación de Artesanos Cholsamaj Ixchel de San Rafael La Independencia,Maestro Juana Ixcol,GT13,GT1314,"Cantón Xabajal, Lote 20",1980,28,+502 4883-2711
913,TAL_GT1315_0912,Taller Familiar de Arte Tradicional Sop en Todos Santos Cuchumatán,Maestro María  Fuentes,GT13,GT1315,"Cantón Xabajal, Lote 35",2022,21,+502 5917-1801
914,TAL_GT1316_0913,Cooperativa de Producción Artesanal Atitlan de R.L. (San Juan Atitán),Maestro Santiago  Fuentes,GT13,GT1316,"Cantón El Carmen, Lote 79",2020,20,+502 5240-3562
915,TAL_GT1317_0914,Asociación de Artesanos Chup Iximche de Santa Eulalia,Maestro Rosa Mazariegos,GT13,GT1317,"Cantón Xabajal, Lote 31",1996,19,+502 4457-2340
916,TAL_GT1318_0915,Taller Familiar de Arte Tradicional Patzun en San Mateo Ixtatán,Maestro Tomasa Ixcol,GT13,GT1318,"Cantón El Carmen, Lote 89",2006,16,+502 5866-4009
917,TAL_GT1319_0916,Cooperativa de Producción Artesanal Jaspe de R.L. (Colotenango),Maestro Rosa Ixcol,GT13,GT1319,"Cantón Centro, Lote 37",1979,39,+502 5555-3847
918,TAL_GT1320_0917,Asociación de Artesanos Almolonga Hunapu de San Sebastián Huehuetenango,Maestro Juana Ixcol,GT13,GT1320,"Cantón El Carmen, Lote 3",2019,42,+502 5590-1344
919,TAL_GT1321_0918,Taller Familiar de Arte Tradicional Ixchel en Tectitán,Maestro Pedro Tax,GT13,GT1321,"Cantón Xabajal, Lote 17",2012,21,+502 5703-6706
920,TAL_GT1322_0919,Cooperativa de Producción Artesanal Kiche de R.L. (Concepción Huista),Maestro Juan Tzoc,GT13,GT1322,"Cantón Centro, Lote 58",2017,13,+502 4936-5343
921,TAL_GT1323_0920,Asociación de Artesanos Atitlan Mam de San Juan Ixcoy,Maestro María Coché,GT13,GT1323,"Cantón Centro, Lote 52",2001,32,+502 4372-1364
922,TAL_GT1324_0921,Taller Familiar de Arte Tradicional Iximche en San Antonio Huista,Maestro Rosa Ixcol,GT13,GT1324,"Cantón Centro, Lote 59",1989,30,+502 4648-2467
923,TAL_GT1325_0922,Cooperativa de Producción Artesanal Qeqchi de R.L. (San Sebastián Coatán),Maestro Manuel Tzoc,GT13,GT1325,"Cantón Xabajal, Lote 94",2012,28,+502 4035-5991
924,TAL_GT1326_0923,Asociación de Artesanos Jaspe Popol de Barillas,Maestro María Ixcol,GT13,GT1326,"Cantón Tzanjuyup, Lote 61",1996,29,+502 5280-3520
925,TAL_GT1327_0924,Taller Familiar de Arte Tradicional Hunapu en Aguacatán,Maestro Santiago  Fuentes,GT13,GT1327,"Cantón El Carmen, Lote 9",1993,37,+502 4475-2678
926,TAL_GT1328_0925,Cooperativa de Producción Artesanal Xelaju de R.L. (San Rafael Petzal),Maestro Tomasa Chox,GT13,GT1328,"Cantón Centro, Lote 15",1983,43,+502 4948-2122
927,TAL_GT1329_0926,Asociación de Artesanos Kiche Utatlan de San Gaspar Ixchil,Maestro Santiago Tzoc,GT13,GT1329,"Cantón Pachoc, Lote 77",2017,29,+502 4840-3570
928,TAL_GT1330_0927,Taller Familiar de Arte Tradicional Mam en Santiago Chimaltenango,Maestro Juan  Fuentes,GT13,GT1330,"Cantón Centro, Lote 95",2000,29,+502 5068-7217
929,TAL_GT1331_0928,Cooperativa de Producción Artesanal Cuchumatanes de R.L. (Santa Ana Huista),Maestro Santiago  Fuentes,GT13,GT1331,"Cantón Xabajal, Lote 40",1986,10,+502 5436-7810
930,TAL_GT1332_0929,Asociación de Artesanos Qeqchi Pacaya de Unión Cantinil,Maestro Manuel  Fuentes,GT13,GT1332,"Cantón El Carmen, Lote 52",1990,18,+502 5823-5412
931,TAL_GT1333_0930,Taller Familiar de Arte Tradicional Popol en Petatán,Maestro Manuel Coché,GT13,GT1333,"Cantón El Carmen, Lote 65",1980,42,+502 4280-4171
932,TAL_GT1401_0931,Cooperativa de Producción Artesanal Cholsamaj de R.L. (Santa Cruz del Quiché),Maestro Tomasa Tupul,GT14,GT1401,"Cantón Centro, Lote 61",2022,20,+502 4295-1314
933,TAL_GT1402_0932,Asociación de Artesanos Xelaju Sop de Chiché,Maestro Juan Tzoc,GT14,GT1402,"Cantón Pachoc, Lote 94",1992,29,+502 4306-2899
934,TAL_GT1403_0933,Taller Familiar de Arte Tradicional Utatlan en Chinique,Maestro Juan Ixcol,GT14,GT1403,"Cantón Pachoc, Lote 3",1986,40,+502 4366-6416
935,TAL_GT1404_0934,Cooperativa de Producción Artesanal Chup de R.L. (Zacualpa),Maestro Rosa Mazariegos,GT14,GT1404,"Cantón El Carmen, Lote 85",1988,25,+502 4082-1458
936,TAL_GT1405_0935,Asociación de Artesanos Cuchumatanes Patzun de Chajul,Maestro Santiago Mazariegos,GT14,GT1405,"Cantón Pachoc, Lote 9",1974,22,+502 4418-1118
937,TAL_GT1406_0936,Taller Familiar de Arte Tradicional Pacaya en Chichicastenango,Maestro Pedro Coché,GT14,GT1406,"Cantón Pachoc, Lote 58",1999,12,+502 4715-2116
938,TAL_GT1407_0937,Cooperativa de Producción Artesanal Almolonga de R.L. (Patzité),Maestro Manuel Ixcol,GT14,GT1407,"Cantón Pachoc, Lote 2",1974,21,+502 4152-8414
939,TAL_GT1408_0938,Asociación de Artesanos Cholsamaj Ixchel de San Antonio Ilotenango,Maestro Tomasa Chox,GT14,GT1408,"Cantón Centro, Lote 53",2008,13,+502 5546-1198
940,TAL_GT1409_0939,Taller Familiar de Arte Tradicional Sop en San Pedro Jocopilas,Maestro María Mazariegos,GT14,GT1409,"Cantón Tzanjuyup, Lote 15",2021,34,+502 4121-5065
941,TAL_GT1410_0940,Cooperativa de Producción Artesanal Atitlan de R.L. (Cunén),Maestro Juana Mazariegos,GT14,GT1410,"Cantón Tzanjuyup, Lote 47",2021,13,+502 5811-9524
942,TAL_GT1411_0941,Asociación de Artesanos Chup Iximche de San Juan Cotzal,Maestro Manuel Tupul,GT14,GT1411,"Cantón Tzanjuyup, Lote 83",2007,28,+502 5332-1235
943,TAL_GT1412_0942,Taller Familiar de Arte Tradicional Patzun en Joyabaj,Maestro Santiago Tzoc,GT14,GT1412,"Cantón Tzanjuyup, Lote 67",1971,36,+502 5432-3760
944,TAL_GT1413_0943,Cooperativa de Producción Artesanal Jaspe de R.L. (Nebaj),Maestro Rosa Chox,GT14,GT1413,"Cantón El Carmen, Lote 41",1976,38,+502 4412-6389
945,TAL_GT1414_0944,Asociación de Artesanos Almolonga Hunapu de San Andrés Sajcabajá,Maestro Santiago Tupul,GT14,GT1414,"Cantón Tzanjuyup, Lote 40",1982,25,+502 5742-1599
946,TAL_GT1415_0945,Taller Familiar de Arte Tradicional Ixchel en Uspantán,Maestro Santiago Ixcol,GT14,GT1415,"Cantón Centro, Lote 9",1990,18,+502 5770-7794
947,TAL_GT1416_0946,Cooperativa de Producción Artesanal Kiche de R.L. (Sacapulas),Maestro Pedro Chox,GT14,GT1416,"Cantón El Carmen, Lote 92",1972,30,+502 4075-4141
948,TAL_GT1417_0947,Asociación de Artesanos Atitlan Mam de San Bartolomé Jocotenango,Maestro Juana Coché,GT14,GT1417,"Cantón Pachoc, Lote 96",2010,39,+502 4869-1536
949,TAL_GT1418_0948,Taller Familiar de Arte Tradicional Iximche en Canillá,Maestro Juana Mazariegos,GT14,GT1418,"Cantón Tzanjuyup, Lote 100",2001,10,+502 5179-7505
950,TAL_GT1419_0949,Cooperativa de Producción Artesanal Qeqchi de R.L. (Chicamán),Maestro Juana Ixcol,GT14,GT1419,"Cantón Xabajal, Lote 47",1976,18,+502 5353-7604
951,TAL_GT1420_0950,Asociación de Artesanos Jaspe Popol de Ixcán,Maestro Juana Coché,GT14,GT1420,"Cantón Xabajal, Lote 10",2012,37,+502 4850-5234
952,TAL_GT1421_0951,Taller Familiar de Arte Tradicional Hunapu en Pachalum,Maestro Juan Ixcol,GT14,GT1421,"Cantón Centro, Lote 73",2017,14,+502 4058-5522
953,TAL_GT1501_0952,Cooperativa de Producción Artesanal Xelaju de R.L. (Salamá),Maestro Juan Tupul,GT15,GT1501,"Cantón Tzanjuyup, Lote 99",2015,12,+502 5579-1384
954,TAL_GT1502_0953,Asociación de Artesanos Kiche Utatlan de San Miguel Chicaj,Maestro Juana Ixcol,GT15,GT1502,"Cantón Tzanjuyup, Lote 63",1987,12,+502 5638-5438
955,TAL_GT1503_0954,Taller Familiar de Arte Tradicional Mam en Rabinal,Maestro Tomasa Coché,GT15,GT1503,"Cantón Pachoc, Lote 41",1983,28,+502 5542-5348
956,TAL_GT1504_0955,Cooperativa de Producción Artesanal Cuchumatanes de R.L. (Cubulco),Maestro Tomasa Tupul,GT15,GT1504,"Cantón El Carmen, Lote 42",2000,45,+502 5896-1686
957,TAL_GT1505_0956,Asociación de Artesanos Qeqchi Pacaya de Granados,Maestro Manuel Tzoc,GT15,GT1505,"Cantón Tzanjuyup, Lote 22",1976,42,+502 4803-6333
958,TAL_GT1506_0957,Taller Familiar de Arte Tradicional Popol en El Chol,Maestro María Tupul,GT15,GT1506,"Cantón Centro, Lote 77",1993,36,+502 4322-9403
959,TAL_GT1507_0958,Cooperativa de Producción Artesanal Cholsamaj de R.L. (San Jerónimo),Maestro Manuel Mazariegos,GT15,GT1507,"Cantón Pachoc, Lote 66",2019,22,+502 4274-9474
960,TAL_GT1508_0959,Asociación de Artesanos Xelaju Sop de Purulhá,Maestro Juan Mazariegos,GT15,GT1508,"Cantón Pachoc, Lote 83",1974,33,+502 5104-3294
961,TAL_GT0401_0960,Taller Familiar de Arte Tradicional Utatlan en Chimaltenango,Maestro Juan Coché,GT04,GT0401,"Cantón Tzanjuyup, Lote 61",2018,13,+502 4108-6140
962,TAL_GT0402_0961,Cooperativa de Producción Artesanal Chup de R.L. (San José Poaquil),Maestro Santiago  Fuentes,GT04,GT0402,"Cantón Pachoc, Lote 55",1976,12,+502 4919-5219
963,TAL_GT0403_0962,Asociación de Artesanos Cuchumatanes Patzun de San Martín Jilotepeque,Maestro Santiago Tzoc,GT04,GT0403,"Cantón Tzanjuyup, Lote 24",1995,15,+502 4130-6200
964,TAL_GT0404_0963,Taller Familiar de Arte Tradicional Pacaya en Comalapa,Maestro Santiago Coché,GT04,GT0404,"Cantón Centro, Lote 86",1987,11,+502 4334-8290
965,TAL_GT0405_0964,Cooperativa de Producción Artesanal Almolonga de R.L. (Santa Apolonia),Maestro Juana Tupul,GT04,GT0405,"Cantón El Carmen, Lote 11",1977,12,+502 5345-8247
966,TAL_GT0406_0965,Asociación de Artesanos Cholsamaj Ixchel de Tecpán Guatemala,Maestro Santiago Tax,GT04,GT0406,"Cantón Xabajal, Lote 15",2014,15,+502 5600-8531
967,TAL_GT0407_0966,Taller Familiar de Arte Tradicional Sop en Patzún,Maestro Manuel Ixcol,GT04,GT0407,"Cantón El Carmen, Lote 15",1999,21,+502 4491-8705
968,TAL_GT0408_0967,Cooperativa de Producción Artesanal Atitlan de R.L. (Pochuta),Maestro María Tupul,GT04,GT0408,"Cantón Tzanjuyup, Lote 81",2022,5,+502 5133-8410
969,TAL_GT0409_0968,Asociación de Artesanos Chup Iximche de Patzicía,Maestro Santiago Chox,GT04,GT0409,"Cantón Tzanjuyup, Lote 37",2017,23,+502 4073-8003
970,TAL_GT0410_0969,Taller Familiar de Arte Tradicional Patzun en Santa Cruz Balanyá,Maestro Juan Ixcol,GT04,GT0410,"Cantón Pachoc, Lote 79",1999,17,+502 4092-4245
971,TAL_GT0411_0970,Cooperativa de Producción Artesanal Jaspe de R.L. (Acatenango),Maestro María Tupul,GT04,GT0411,"Cantón Xabajal, Lote 31",1971,37,+502 5837-8117
972,TAL_GT0412_0971,Asociación de Artesanos Almolonga Hunapu de Yepocapa,Maestro Juana Ixcol,GT04,GT0412,"Cantón Tzanjuyup, Lote 61",2006,42,+502 5403-8853
973,TAL_GT0413_0972,Taller Familiar de Arte Tradicional Ixchel en San Andrés Itzapa,Maestro María Tax,GT04,GT0413,"Cantón Pachoc, Lote 3",1993,33,+502 4758-5228
974,TAL_GT0414_0973,Cooperativa de Producción Artesanal Kiche de R.L. (Parramos),Maestro Pedro Ixcol,GT04,GT0414,"Cantón Pachoc, Lote 85",2018,42,+502 5461-8375
975,TAL_GT0415_0974,Asociación de Artesanos Atitlan Mam de Zaragoza,Maestro Pedro Tupul,GT04,GT0415,"Cantón El Carmen, Lote 96",1989,35,+502 4207-2037
976,TAL_GT0416_0975,Taller Familiar de Arte Tradicional Iximche en El Tejar,Maestro Juan Coché,GT04,GT0416,"Cantón El Carmen, Lote 38",1982,9,+502 4702-2247
977,TAL_GT0700_0976,Cooperativa de Producción Artesanal Qeqchi de R.L. (Lago De Atitlan),Maestro Juana Tax,GT07,GT0700,"Cantón El Carmen, Lote 95",2016,17,+502 4657-1730
978,TAL_GT0701_0977,Asociación de Artesanos Jaspe Popol de Sololá,Maestro Santiago  Fuentes,GT07,GT0701,"Cantón Pachoc, Lote 14",2007,23,+502 5786-6012
979,TAL_GT0702_0978,Taller Familiar de Arte Tradicional Hunapu en San José Chacayá,Maestro Manuel Coché,GT07,GT0702,"Cantón El Carmen, Lote 51",2013,38,+502 4302-7612
980,TAL_GT0703_0979,Cooperativa de Producción Artesanal Xelaju de R.L. (Santa María Visitación),Maestro Rosa Coché,GT07,GT0703,"Cantón Tzanjuyup, Lote 54",2004,36,+502 5088-6477
981,TAL_GT0704_0980,Asociación de Artesanos Kiche Utatlan de Santa Lucía Utatlán,Maestro María Tax,GT07,GT0704,"Cantón Centro, Lote 39",2011,34,+502 5353-4029
982,TAL_GT0705_0981,Taller Familiar de Arte Tradicional Mam en Nahualá,Maestro Santiago Tax,GT07,GT0705,"Cantón El Carmen, Lote 49",1981,33,+502 4078-8301
983,TAL_GT0706_0982,Cooperativa de Producción Artesanal Cuchumatanes de R.L. (Santa Catarina Ixtahuacán),Maestro María Ixcol,GT07,GT0706,"Cantón Xabajal, Lote 82",1988,16,+502 4816-3464
984,TAL_GT0707_0983,Asociación de Artesanos Qeqchi Pacaya de Santa Clara La Laguna,Maestro Juana Tupul,GT07,GT0707,"Cantón El Carmen, Lote 21",2005,23,+502 4210-5524
985,TAL_GT0708_0984,Taller Familiar de Arte Tradicional Popol en Concepción,Maestro Manuel  Fuentes,GT07,GT0708,"Cantón Tzanjuyup, Lote 46",2011,33,+502 5732-2961
986,TAL_GT0709_0985,Cooperativa de Producción Artesanal Cholsamaj de R.L. (San Andrés Semetabaj),Maestro Juan Tax,GT07,GT0709,"Cantón Tzanjuyup, Lote 61",1992,12,+502 4729-5957
987,TAL_GT0710_0986,Asociación de Artesanos Xelaju Sop de Panajachel,Maestro Pedro Coché,GT07,GT0710,"Cantón El Carmen, Lote 51",1984,10,+502 5801-8218
988,TAL_GT0711_0987,Taller Familiar de Arte Tradicional Utatlan en Santa Catarina Palopó,Maestro Pedro Mazariegos,GT07,GT0711,"Cantón El Carmen, Lote 62",2020,19,+502 5851-5391
989,TAL_GT0712_0988,Cooperativa de Producción Artesanal Chup de R.L. (San Antonio Palopó),Maestro Juana Coché,GT07,GT0712,"Cantón Tzanjuyup, Lote 75",1996,43,+502 5306-4621
990,TAL_GT0713_0989,Asociación de Artesanos Cuchumatanes Patzun de San Lucas Tolimán,Maestro María Tupul,GT07,GT0713,"Cantón El Carmen, Lote 50",1977,15,+502 5492-4398
991,TAL_GT0714_0990,Taller Familiar de Arte Tradicional Pacaya en Santa Cruz La Laguna,Maestro Tomasa Tzoc,GT07,GT0714,"Cantón Xabajal, Lote 51",2018,42,+502 4663-6850
