id_evento,codigo,nombre,fecha_inicio,fecha_fin,departamento_pcode,municipio_pcode,lugar_detallado,organizador
634,EVT_GT1502_0633,Festival Nacional de la Marimba en San Miguel Chicaj - Edición 2023 - Ref 634,2023-11-12,2023-11-15,GT15,GT1502,Plaza Central de San Miguel Chicaj,Municipalidad de San Miguel Chicaj y Comité de Cultura
635,EVT_GT1503_0634,Exposición Colectiva de Escultura en Rabinal - Edición 2024 - Ref 635,2024-11-12,2024-11-15,GT15,GT1503,Plaza Central de Rabinal,Municipalidad de Rabinal y Comité de Cultura
636,EVT_GT1504_0635,Feria de la Artesanía Tradicional en Cubulco - Edición 2018 - Ref 636,2018-11-12,2018-11-15,GT15,GT1504,Plaza Central de Cubulco,Municipalidad de Cubulco y Comité de Cultura
637,EVT_GT1505_0636,Festival del Tejido Maya y Jaspe en Granados - Edición 2023 - Ref 637,2023-11-12,2023-11-15,GT15,GT1505,Plaza Central de Granados,Municipalidad de Granados y Comité de Cultura
638,EVT_GT1506_0637,Encuentro Regional de Pintores en El Chol - Edición 2024 - Ref 638,2024-11-12,2024-11-15,GT15,GT1506,Plaza Central de El Chol,Municipalidad de El Chol y Comité de Cultura
639,EVT_GT1507_0638,Festival Nacional de la Marimba en San Jerónimo - Edición 2018 - Ref 639,2018-11-12,2018-11-15,GT15,GT1507,Plaza Central de San Jerónimo,Municipalidad de San Jerónimo y Comité de Cultura
640,EVT_GT1508_0639,Exposición Colectiva de Escultura en Purulhá - Edición 2021 - Ref 640,2021-11-12,2021-11-15,GT15,GT1508,Plaza Central de Purulhá,Municipalidad de Purulhá y Comité de Cultura
641,EVT_GT0401_0640,Feria de la Artesanía Tradicional en Chimaltenango - Edición 2021 - Ref 641,2021-11-12,2021-11-15,GT04,GT0401,Plaza Central de Chimaltenango,Municipalidad de Chimaltenango y Comité de Cultura
642,EVT_GT0402_0641,Festival del Tejido Maya y Jaspe en San José Poaquil - Edición 2022 - Ref 642,2022-11-12,2022-11-15,GT04,GT0402,Plaza Central de San José Poaquil,Municipalidad de San José Poaquil y Comité de Cultura
643,EVT_GT0403_0642,Encuentro Regional de Pintores en San Martín Jilotepeque - Edición 2021 - Ref 643,2021-11-12,2021-11-15,GT04,GT0403,Plaza Central de San Martín Jilotepeque,Municipalidad de San Martín Jilotepeque y Comité de Cultura
644,EVT_GT0404_0643,Festival Nacional de la Marimba en Comalapa - Edición 2019 - Ref 644,2019-11-12,2019-11-15,GT04,GT0404,Plaza Central de Comalapa,Municipalidad de Comalapa y Comité de Cultura
645,EVT_GT0405_0644,Exposición Colectiva de Escultura en Santa Apolonia - Edición 2018 - Ref 645,2018-11-12,2018-11-15,GT04,GT0405,Plaza Central de Santa Apolonia,Municipalidad de Santa Apolonia y Comité de Cultura
646,EVT_GT0406_0645,Feria de la Artesanía Tradicional en Tecpán Guatemala - Edición 2020 - Ref 646,2020-11-12,2020-11-15,GT04,GT0406,Plaza Central de Tecpán Guatemala,Municipalidad de Tecpán Guatemala y Comité de Cultura
647,EVT_GT0407_0646,Festival del Tejido Maya y Jaspe en Patzún - Edición 2025 - Ref 647,2025-11-12,2025-11-15,GT04,GT0407,Plaza Central de Patzún,Municipalidad de Patzún y Comité de Cultura
648,EVT_GT0408_0647,Encuentro Regional de Pintores en Pochuta - Edición 2022 - Ref 648,2022-11-12,2022-11-15,GT04,GT0408,Plaza Central de Pochuta,Municipalidad de Pochuta y Comité de Cultura
649,EVT_GT0409_0648,Festival Nacional de la Marimba en Patzicía - Edición 2023 - Ref 649,2023-11-12,2023-11-15,GT04,GT0409,Plaza Central de Patzicía,Municipalidad de Patzicía y Comité de Cultura
650,EVT_GT0410_0649,Exposición Colectiva de Escultura en Santa Cruz Balanyá - Edición 2020 - Ref 650,2020-11-12,2020-11-15,GT04,GT0410,Plaza Central de Santa Cruz Balanyá,Municipalidad de Santa Cruz Balanyá y Comité de Cultura
651,EVT_GT0411_0650,Feria de la Artesanía Tradicional en Acatenango - Edición 2021 - Ref 651,2021-11-12,2021-11-15,GT04,GT0411,Plaza Central de Acatenango,Municipalidad de Acatenango y Comité de Cultura
652,EVT_GT0412_0651,Festival del Tejido Maya y Jaspe en Yepocapa - Edición 2018 - Ref 652,2018-11-12,2018-11-15,GT04,GT0412,Plaza Central de Yepocapa,Municipalidad de Yepocapa y Comité de Cultura
653,EVT_GT0413_0652,Encuentro Regional de Pintores en San Andrés Itzapa - Edición 2021 - Ref 653,2021-11-12,2021-11-15,GT04,GT0413,Plaza Central de San Andrés Itzapa,Municipalidad de San Andrés Itzapa y Comité de Cultura
654,EVT_GT0414_0653,Festival Nacional de la Marimba en Parramos - Edición 2020 - Ref 654,2020-11-12,2020-11-15,GT04,GT0414,Plaza Central de Parramos,Municipalidad de Parramos y Comité de Cultura
655,EVT_GT0415_0654,Exposición Colectiva de Escultura en Zaragoza - Edición 2022 - Ref 655,2022-11-12,2022-11-15,GT04,GT0415,Plaza Central de Zaragoza,Municipalidad de Zaragoza y Comité de Cultura
656,EVT_GT0416_0655,Feria de la Artesanía Tradicional en El Tejar - Edición 2025 - Ref 656,2025-11-12,2025-11-15,GT04,GT0416,Plaza Central de El Tejar,Municipalidad de El Tejar y Comité de Cultura
657,EVT_GT0700_0656,Festival del Tejido Maya y Jaspe en Lago De Atitlan - Edición 2024 - Ref 657,2024-11-12,2024-11-15,GT07,GT0700,Plaza Central de Lago De Atitlan,Municipalidad de Lago De Atitlan y Comité de Cultura
658,EVT_GT0701_0657,Encuentro Regional de Pintores en Sololá - Edición 2023 - Ref 658,2023-11-12,2023-11-15,GT07,GT0701,Plaza Central de Sololá,Municipalidad de Sololá y Comité de Cultura
659,EVT_GT0702_0658,Festival Nacional de la Marimba en San José Chacayá - Edición 2022 - Ref 659,2022-11-12,2022-11-15,GT07,GT0702,Plaza Central de San José Chacayá,Municipalidad de San José Chacayá y Comité de Cultura
660,EVT_GT0703_0659,Exposición Colectiva de Escultura en Santa María Visitación - Edición 2018 - Ref 660,2018-11-12,2018-11-15,GT07,GT0703,Plaza Central de Santa María Visitación,Municipalidad de Santa María Visitación y Comité de Cultura
661,EVT_GT0704_0660,Feria de la Artesanía Tradicional en Santa Lucía Utatlán - Edición 2020 - Ref 661,2020-11-12,2020-11-15,GT07,GT0704,Plaza Central de Santa Lucía Utatlán,Municipalidad de Santa Lucía Utatlán y Comité de Cultura
662,EVT_GT0705_0661,Festival del Tejido Maya y Jaspe en Nahualá - Edición 2024 - Ref 662,2024-11-12,2024-11-15,GT07,GT0705,Plaza Central de Nahualá,Municipalidad de Nahualá y Comité de Cultura
663,EVT_GT0706_0662,Encuentro Regional de Pintores en Santa Catarina Ixtahuacán - Edición 2025 - Ref 663,2025-11-12,2025-11-15,GT07,GT0706,Plaza Central de Santa Catarina Ixtahuacán,Municipalidad de Santa Catarina Ixtahuacán y Comité de Cultura
664,EVT_GT0707_0663,Festival Nacional de la Marimba en Santa Clara La Laguna - Edición 2025 - Ref 664,2025-11-12,2025-11-15,GT07,GT0707,Plaza Central de Santa Clara La Laguna,Municipalidad de Santa Clara La Laguna y Comité de Cultura
665,EVT_GT0708_0664,Exposición Colectiva de Escultura en Concepción - Edición 2018 - Ref 665,2018-11-12,2018-11-15,GT07,GT0708,Plaza Central de Concepción,Municipalidad de Concepción y Comité de Cultura
666,EVT_GT0709_0665,Feria de la Artesanía Tradicional en San Andrés Semetabaj - Edición 2018 - Ref 666,2018-11-12,2018-11-15,GT07,GT0709,Plaza Central de San Andrés Semetabaj,Municipalidad de San Andrés Semetabaj y Comité de Cultura
667,EVT_GT0710_0666,Festival del Tejido Maya y Jaspe en Panajachel - Edición 2023 - Ref 667,2023-11-12,2023-11-15,GT07,GT0710,Plaza Central de Panajachel,Municipalidad de Panajachel y Comité de Cultura
668,EVT_GT0711_0667,Encuentro Regional de Pintores en Santa Catarina Palopó - Edición 2020 - Ref 668,2020-11-12,2020-11-15,GT07,GT0711,Plaza Central de Santa Catarina Palopó,Municipalidad de Santa Catarina Palopó y Comité de Cultura
669,EVT_GT0712_0668,Festival Nacional de la Marimba en San Antonio Palopó - Edición 2020 - Ref 669,2020-11-12,2020-11-15,GT07,GT0712,Plaza Central de San Antonio Palopó,Municipalidad de San Antonio Palopó y Comité de Cultura
670,EVT_GT0713_0669,Exposición Colectiva de Escultura en San Lucas Tolimán - Edición 2018 - Ref 670,2018-11-12,2018-11-15,GT07,GT0713,Plaza Central de San Lucas Tolimán,Municipalidad de San Lucas Tolimán y Comité de Cultura
671,EVT_GT0714_0670,Feria de la Artesanía Tradicional en Santa Cruz La Laguna - Edición 2025 - Ref 671,2025-11-12,2025-11-15,GT07,GT0714,Plaza Central de Santa Cruz La Laguna,Municipalidad de Santa Cruz La Laguna y Comité de Cultura
672,EVT_GT0715_0671,Festival del Tejido Maya y Jaspe en San Pablo La Laguna - Edición 2020 - Ref 672,2020-11-12,2020-11-15,GT07,GT0715,Plaza Central de San Pablo La Laguna,Municipalidad de San Pablo La Laguna y Comité de Cultura
673,EVT_GT0716_0672,Encuentro Regional de Pintores en San Marcos La Laguna - Edición 2018 - Ref 673,2018-11-12,2018-11-15,GT07,GT0716,Plaza Central de San Marcos La Laguna,Municipalidad de San Marcos La Laguna y Comité de Cultura
674,EVT_GT0717_0673,Festival Nacional de la Marimba en San Juan La Laguna - Edición 2021 - Ref 674,2021-11-12,2021-11-15,GT07,GT0717,Plaza Central de San Juan La Laguna,Municipalidad de San Juan La Laguna y Comité de Cultura
675,EVT_GT0718_0674,Exposición Colectiva de Escultura en San Pedro La Laguna - Edición 2022 - Ref 675,2022-11-12,2022-11-15,GT07,GT0718,Plaza Central de San Pedro La Laguna,Municipalidad de San Pedro La Laguna y Comité de Cultura
676,EVT_GT0719_0675,Feria de la Artesanía Tradicional en Santiago Atitlán - Edición 2019 - Ref 676,2019-11-12,2019-11-15,GT07,GT0719,Plaza Central de Santiago Atitlán,Municipalidad de Santiago Atitlán y Comité de Cultura
677,EVT_GT0801_0676,Festival del Tejido Maya y Jaspe en Totonicapán - Edición 2021 - Ref 677,2021-11-12,2021-11-15,GT08,GT0801,Plaza Central de Totonicapán,Municipalidad de Totonicapán y Comité de Cultura
678,EVT_GT0802_0677,Encuentro Regional de Pintores en San Cristóbal Totonicapán - Edición 2021 - Ref 678,2021-11-12,2021-11-15,GT08,GT0802,Plaza Central de San Cristóbal Totonicapán,Municipalidad de San Cristóbal Totonicapán y Comité de Cultura
679,EVT_GT0803_0678,Festival Nacional de la Marimba en San Francisco El Alto - Edición 2023 - Ref 679,2023-11-12,2023-11-15,GT08,GT0803,Plaza Central de San Francisco El Alto,Municipalidad de San Francisco El Alto y Comité de Cultura
680,EVT_GT0804_0679,Exposición Colectiva de Escultura en San Andrés Xecul - Edición 2023 - Ref 680,2023-11-12,2023-11-15,GT08,GT0804,Plaza Central de San Andrés Xecul,Municipalidad de San Andrés Xecul y Comité de Cultura
681,EVT_GT0805_0680,Feria de la Artesanía Tradicional en Momostenango - Edición 2018 - Ref 681,2018-11-12,2018-11-15,GT08,GT0805,Plaza Central de Momostenango,Municipalidad de Momostenango y Comité de Cultura
682,EVT_GT0806_0681,Festival del Tejido Maya y Jaspe en Santa María Chiquimula - Edición 2021 - Ref 682,2021-11-12,2021-11-15,GT08,GT0806,Plaza Central de Santa María Chiquimula,Municipalidad de Santa María Chiquimula y Comité de Cultura
683,EVT_GT0807_0682,Encuentro Regional de Pintores en Santa Lucía La Reforma - Edición 2022 - Ref 683,2022-11-12,2022-11-15,GT08,GT0807,Plaza Central de Santa Lucía La Reforma,Municipalidad de Santa Lucía La Reforma y Comité de Cultura
684,EVT_GT0808_0683,Festival Nacional de la Marimba en San Bartolo - Edición 2018 - Ref 684,2018-11-12,2018-11-15,GT08,GT0808,Plaza Central de San Bartolo,Municipalidad de San Bartolo y Comité de Cultura
685,EVT_GT0901_0684,Exposición Colectiva de Escultura en Quetzaltenango - Edición 2021 - Ref 685,2021-11-12,2021-11-15,GT09,GT0901,Plaza Central de Quetzaltenango,Municipalidad de Quetzaltenango y Comité de Cultura
686,EVT_GT0902_0685,Feria de la Artesanía Tradicional en Salcajá - Edición 2018 - Ref 686,2018-11-12,2018-11-15,GT09,GT0902,Plaza Central de Salcajá,Municipalidad de Salcajá y Comité de Cultura
687,EVT_GT0903_0686,Festival del Tejido Maya y Jaspe en Olintepeque - Edición 2021 - Ref 687,2021-11-12,2021-11-15,GT09,GT0903,Plaza Central de Olintepeque,Municipalidad de Olintepeque y Comité de Cultura
688,EVT_GT0904_0687,Encuentro Regional de Pintores en San Carlos Sija - Edición 2021 - Ref 688,2021-11-12,2021-11-15,GT09,GT0904,Plaza Central de San Carlos Sija,Municipalidad de San Carlos Sija y Comité de Cultura
689,EVT_GT0905_0688,Festival Nacional de la Marimba en Sibilia - Edición 2025 - Ref 689,2025-11-12,2025-11-15,GT09,GT0905,Plaza Central de Sibilia,Municipalidad de Sibilia y Comité de Cultura
690,EVT_GT0906_0689,Exposición Colectiva de Escultura en Cabricán - Edición 2019 - Ref 690,2019-11-12,2019-11-15,GT09,GT0906,Plaza Central de Cabricán,Municipalidad de Cabricán y Comité de Cultura
691,EVT_GT0907_0690,Feria de la Artesanía Tradicional en Cajolá - Edición 2021 - Ref 691,2021-11-12,2021-11-15,GT09,GT0907,Plaza Central de Cajolá,Municipalidad de Cajolá y Comité de Cultura
692,EVT_GT0908_0691,Festival del Tejido Maya y Jaspe en San Miguel Sigüila - Edición 2023 - Ref 692,2023-11-12,2023-11-15,GT09,GT0908,Plaza Central de San Miguel Sigüila,Municipalidad de San Miguel Sigüila y Comité de Cultura
693,EVT_GT0909_0692,Encuentro Regional de Pintores en Ostuncalco - Edición 2023 - Ref 693,2023-11-12,2023-11-15,GT09,GT0909,Plaza Central de Ostuncalco,Municipalidad de Ostuncalco y Comité de Cultura
694,EVT_GT0910_0693,Festival Nacional de la Marimba en San Mateo - Edición 2025 - Ref 694,2025-11-12,2025-11-15,GT09,GT0910,Plaza Central de San Mateo,Municipalidad de San Mateo y Comité de Cultura
695,EVT_GT0911_0694,Exposición Colectiva de Escultura en Concepción Chiquirichapa - Edición 2020 - Ref 695,2020-11-12,2020-11-15,GT09,GT0911,Plaza Central de Concepción Chiquirichapa,Municipalidad de Concepción Chiquirichapa y Comité de Cultura
696,EVT_GT0912_0695,Feria de la Artesanía Tradicional en San Martín Sacatepéquez - Edición 2023 - Ref 696,2023-11-12,2023-11-15,GT09,GT0912,Plaza Central de San Martín Sacatepéquez,Municipalidad de San Martín Sacatepéquez y Comité de Cultura
697,EVT_GT0913_0696,Festival del Tejido Maya y Jaspe en Almolonga - Edición 2025 - Ref 697,2025-11-12,2025-11-15,GT09,GT0913,Plaza Central de Almolonga,Municipalidad de Almolonga y Comité de Cultura
698,EVT_GT0914_0697,Encuentro Regional de Pintores en Cantel - Edición 2019 - Ref 698,2019-11-12,2019-11-15,GT09,GT0914,Plaza Central de Cantel,Municipalidad de Cantel y Comité de Cultura
699,EVT_GT0915_0698,Festival Nacional de la Marimba en Huitán - Edición 2019 - Ref 699,2019-11-12,2019-11-15,GT09,GT0915,Plaza Central de Huitán,Municipalidad de Huitán y Comité de Cultura
700,EVT_GT0916_0699,Exposición Colectiva de Escultura en Zunil - Edición 2018 - Ref 700,2018-11-12,2018-11-15,GT09,GT0916,Plaza Central de Zunil,Municipalidad de Zunil y Comité de Cultura
701,EVT_GT0917_0700,Feria de la Artesanía Tradicional en Colomba - Edición 2018 - Ref 701,2018-11-12,2018-11-15,GT09,GT0917,Plaza Central de Colomba,Municipalidad de Colomba y Comité de Cultura
702,EVT_GT0918_0701,Festival del Tejido Maya y Jaspe en San Francisco La Unión - Edición 2025 - Ref 702,2025-11-12,2025-11-15,GT09,GT0918,Plaza Central de San Francisco La Unión,Municipalidad de San Francisco La Unión y Comité de Cultura
703,EVT_GT0919_0702,Encuentro Regional de Pintores en El Palmar - Edición 2018 - Ref 703,2018-11-12,2018-11-15,GT09,GT0919,Plaza Central de El Palmar,Municipalidad de El Palmar y Comité de Cultura
704,EVT_GT0920_0703,Festival Nacional de la Marimba en Coatepeque - Edición 2019 - Ref 704,2019-11-12,2019-11-15,GT09,GT0920,Plaza Central de Coatepeque,Municipalidad de Coatepeque y Comité de Cultura
705,EVT_GT0921_0704,Exposición Colectiva de Escultura en Génova - Edición 2022 - Ref 705,2022-11-12,2022-11-15,GT09,GT0921,Plaza Central de Génova,Municipalidad de Génova y Comité de Cultura
706,EVT_GT0922_0705,Feria de la Artesanía Tradicional en Flores Costa Cuca - Edición 2018 - Ref 706,2018-11-12,2018-11-15,GT09,GT0922,Plaza Central de Flores Costa Cuca,Municipalidad de Flores Costa Cuca y Comité de Cultura
707,EVT_GT0923_0706,Festival del Tejido Maya y Jaspe en La Esperanza - Edición 2025 - Ref 707,2025-11-12,2025-11-15,GT09,GT0923,Plaza Central de La Esperanza,Municipalidad de La Esperanza y Comité de Cultura
708,EVT_GT0924_0707,Encuentro Regional de Pintores en Palestina de Los Altos - Edición 2018 - Ref 708,2018-11-12,2018-11-15,GT09,GT0924,Plaza Central de Palestina de Los Altos,Municipalidad de Palestina de Los Altos y Comité de Cultura
709,EVT_GT1201_0708,Festival Nacional de la Marimba en San Marcos - Edición 2023 - Ref 709,2023-11-12,2023-11-15,GT12,GT1201,Plaza Central de San Marcos,Municipalidad de San Marcos y Comité de Cultura
710,EVT_GT1202_0709,Exposición Colectiva de Escultura en San Pedro Sacatepéquez - Edición 2018 - Ref 710,2018-11-12,2018-11-15,GT12,GT1202,Plaza Central de San Pedro Sacatepéquez,Municipalidad de San Pedro Sacatepéquez y Comité de Cultura
711,EVT_GT1203_0710,Feria de la Artesanía Tradicional en San Antonio Sacatepéquez - Edición 2024 - Ref 711,2024-11-12,2024-11-15,GT12,GT1203,Plaza Central de San Antonio Sacatepéquez,Municipalidad de San Antonio Sacatepéquez y Comité de Cultura
712,EVT_GT1204_0711,Festival del Tejido Maya y Jaspe en Comitancillo - Edición 2025 - Ref 712,2025-11-12,2025-11-15,GT12,GT1204,Plaza Central de Comitancillo,Municipalidad de Comitancillo y Comité de Cultura
713,EVT_GT1205_0712,Encuentro Regional de Pintores en San Miguel Ixtahuacán - Edición 2019 - Ref 713,2019-11-12,2019-11-15,GT12,GT1205,Plaza Central de San Miguel Ixtahuacán,Municipalidad de San Miguel Ixtahuacán y Comité de Cultura
714,EVT_GT1206_0713,Festival Nacional de la Marimba en Concepción Tutuapa - Edición 2019 - Ref 714,2019-11-12,2019-11-15,GT12,GT1206,Plaza Central de Concepción Tutuapa,Municipalidad de Concepción Tutuapa y Comité de Cultura
715,EVT_GT1207_0714,Exposición Colectiva de Escultura en Tacaná - Edición 2024 - Ref 715,2024-11-12,2024-11-15,GT12,GT1207,Plaza Central de Tacaná,Municipalidad de Tacaná y Comité de Cultura
716,EVT_GT1208_0715,Feria de la Artesanía Tradicional en Sibinal - Edición 2024 - Ref 716,2024-11-12,2024-11-15,GT12,GT1208,Plaza Central de Sibinal,Municipalidad de Sibinal y Comité de Cultura
717,EVT_GT1209_0716,Festival del Tejido Maya y Jaspe en Tajumulco - Edición 2025 - Ref 717,2025-11-12,2025-11-15,GT12,GT1209,Plaza Central de Tajumulco,Municipalidad de Tajumulco y Comité de Cultura
718,EVT_GT1210_0717,Encuentro Regional de Pintores en Tejutla - Edición 2019 - Ref 718,2019-11-12,2019-11-15,GT12,GT1210,Plaza Central de Tejutla,Municipalidad de Tejutla y Comité de Cultura
719,EVT_GT1211_0718,Festival Nacional de la Marimba en San Rafael Pie de la Cuesta - Edición 2024 - Ref 719,2024-11-12,2024-11-15,GT12,GT1211,Plaza Central de San Rafael Pie de la Cuesta,Municipalidad de San Rafael Pie de la Cuesta y Comité de Cultura
720,EVT_GT1212_0719,Exposición Colectiva de Escultura en Nuevo Progreso - Edición 2019 - Ref 720,2019-11-12,2019-11-15,GT12,GT1212,Plaza Central de Nuevo Progreso,Municipalidad de Nuevo Progreso y Comité de Cultura
