id_tipo_obra,codigo,nombre,descripcion,categoria_general
636,MADERA_JUGUETE_GT0920,Juguete de Madera Estilo Coatepeque,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Coatepeque, departamento de Quetzaltenango.",ARTESANIA
637,JADE_TALLADO_GT0920,Jade Tallado Estilo Coatepeque,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Coatepeque, departamento de Quetzaltenango.",ARTESANIA
638,MUSICA_MARIMBA_GT0920,Marimba de Madera Estilo Coatepeque,"Instrumento musical nacional de marimba tallado típico del municipio de Coatepeque, departamento de Quetzaltenango.",ARTESANIA
639,PINTURA_CUADRO_GT0920,Pintura Costumbrista Estilo Coatepeque,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Coatepeque, departamento de Quetzaltenango.",ARTES_VISUALES
640,CESTERIA_CANASTA_GT0920,Canasta de Mimbre Estilo Coatepeque,"Canastas y artículos de fibra natural tejida típico del municipio de Coatepeque, departamento de Quetzaltenango.",ARTESANIA
641,TEXTIL_HUIPIL_GT0921,Huipil Tradicional Estilo Génova,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
642,TEXTIL_CORTE_GT0921,Corte Jaspeado Estilo Génova,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
643,TEXTIL_FAJA_GT0921,Faja Artesanal Estilo Génova,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
644,CERAMICA_BARRO_GT0921,Cerámica de Barro Estilo Génova,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
645,MADERA_MASCARA_GT0921,Máscara de Madera Estilo Génova,"Máscara tallada a mano para danzas folklóricas típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
646,MADERA_JUGUETE_GT0921,Juguete de Madera Estilo Génova,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
647,JADE_TALLADO_GT0921,Jade Tallado Estilo Génova,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
648,MUSICA_MARIMBA_GT0921,Marimba de Madera Estilo Génova,"Instrumento musical nacional de marimba tallado típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
649,PINTURA_CUADRO_GT0921,Pintura Costumbrista Estilo Génova,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Génova, departamento de Quetzaltenango.",ARTES_VISUALES
650,CESTERIA_CANASTA_GT0921,Canasta de Mimbre Estilo Génova,"Canastas y artículos de fibra natural tejida típico del municipio de Génova, departamento de Quetzaltenango.",ARTESANIA
651,TEXTIL_HUIPIL_GT0922,Huipil Tradicional Estilo Flores Costa Cuca,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
652,TEXTIL_CORTE_GT0922,Corte Jaspeado Estilo Flores Costa Cuca,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
653,TEXTIL_FAJA_GT0922,Faja Artesanal Estilo Flores Costa Cuca,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
654,CERAMICA_BARRO_GT0922,Cerámica de Barro Estilo Flores Costa Cuca,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
655,MADERA_MASCARA_GT0922,Máscara de Madera Estilo Flores Costa Cuca,"Máscara tallada a mano para danzas folklóricas típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
656,MADERA_JUGUETE_GT0922,Juguete de Madera Estilo Flores Costa Cuca,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
657,JADE_TALLADO_GT0922,Jade Tallado Estilo Flores Costa Cuca,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
658,MUSICA_MARIMBA_GT0922,Marimba de Madera Estilo Flores Costa Cuca,"Instrumento musical nacional de marimba tallado típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
659,PINTURA_CUADRO_GT0922,Pintura Costumbrista Estilo Flores Costa Cuca,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTES_VISUALES
660,CESTERIA_CANASTA_GT0922,Canasta de Mimbre Estilo Flores Costa Cuca,"Canastas y artículos de fibra natural tejida típico del municipio de Flores Costa Cuca, departamento de Quetzaltenango.",ARTESANIA
661,TEXTIL_HUIPIL_GT0923,Huipil Tradicional Estilo La Esperanza,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
662,TEXTIL_CORTE_GT0923,Corte Jaspeado Estilo La Esperanza,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
663,TEXTIL_FAJA_GT0923,Faja Artesanal Estilo La Esperanza,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
664,CERAMICA_BARRO_GT0923,Cerámica de Barro Estilo La Esperanza,"Piezas utilitarias y decorativas de barro cocido típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
665,MADERA_MASCARA_GT0923,Máscara de Madera Estilo La Esperanza,"Máscara tallada a mano para danzas folklóricas típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
666,MADERA_JUGUETE_GT0923,Juguete de Madera Estilo La Esperanza,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
667,JADE_TALLADO_GT0923,Jade Tallado Estilo La Esperanza,"Piezas de joyería y escultura en piedra de Jade típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
668,MUSICA_MARIMBA_GT0923,Marimba de Madera Estilo La Esperanza,"Instrumento musical nacional de marimba tallado típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
669,PINTURA_CUADRO_GT0923,Pintura Costumbrista Estilo La Esperanza,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTES_VISUALES
670,CESTERIA_CANASTA_GT0923,Canasta de Mimbre Estilo La Esperanza,"Canastas y artículos de fibra natural tejida típico del municipio de La Esperanza, departamento de Quetzaltenango.",ARTESANIA
671,TEXTIL_HUIPIL_GT0924,Huipil Tradicional Estilo Palestina de Los Altos,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
672,TEXTIL_CORTE_GT0924,Corte Jaspeado Estilo Palestina de Los Altos,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
673,TEXTIL_FAJA_GT0924,Faja Artesanal Estilo Palestina de Los Altos,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
674,CERAMICA_BARRO_GT0924,Cerámica de Barro Estilo Palestina de Los Altos,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
675,MADERA_MASCARA_GT0924,Máscara de Madera Estilo Palestina de Los Altos,"Máscara tallada a mano para danzas folklóricas típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
676,MADERA_JUGUETE_GT0924,Juguete de Madera Estilo Palestina de Los Altos,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
677,JADE_TALLADO_GT0924,Jade Tallado Estilo Palestina de Los Altos,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
678,MUSICA_MARIMBA_GT0924,Marimba de Madera Estilo Palestina de Los Altos,"Instrumento musical nacional de marimba tallado típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
679,PINTURA_CUADRO_GT0924,Pintura Costumbrista Estilo Palestina de Los Altos,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTES_VISUALES
680,CESTERIA_CANASTA_GT0924,Canasta de Mimbre Estilo Palestina de Los Altos,"Canastas y artículos de fibra natural tejida típico del municipio de Palestina de Los Altos, departamento de Quetzaltenango.",ARTESANIA
681,TEXTIL_HUIPIL_GT1201,Huipil Tradicional Estilo San Marcos,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
682,TEXTIL_CORTE_GT1201,Corte Jaspeado Estilo San Marcos,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
683,TEXTIL_FAJA_GT1201,Faja Artesanal Estilo San Marcos,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
684,CERAMICA_BARRO_GT1201,Cerámica de Barro Estilo San Marcos,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
685,MADERA_MASCARA_GT1201,Máscara de Madera Estilo San Marcos,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
686,MADERA_JUGUETE_GT1201,Juguete de Madera Estilo San Marcos,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
687,JADE_TALLADO_GT1201,Jade Tallado Estilo San Marcos,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
688,MUSICA_MARIMBA_GT1201,Marimba de Madera Estilo San Marcos,"Instrumento musical nacional de marimba tallado típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
689,PINTURA_CUADRO_GT1201,Pintura Costumbrista Estilo San Marcos,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Marcos, departamento de San Marcos.",ARTES_VISUALES
690,CESTERIA_CANASTA_GT1201,Canasta de Mimbre Estilo San Marcos,"Canastas y artículos de fibra natural tejida típico del municipio de San Marcos, departamento de San Marcos.",ARTESANIA
691,TEXTIL_HUIPIL_GT1202,Huipil Tradicional Estilo San Pedro Sacatepéquez,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
692,TEXTIL_CORTE_GT1202,Corte Jaspeado Estilo San Pedro Sacatepéquez,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
693,TEXTIL_FAJA_GT1202,Faja Artesanal Estilo San Pedro Sacatepéquez,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
694,CERAMICA_BARRO_GT1202,Cerámica de Barro Estilo San Pedro Sacatepéquez,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
695,MADERA_MASCARA_GT1202,Máscara de Madera Estilo San Pedro Sacatepéquez,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
696,MADERA_JUGUETE_GT1202,Juguete de Madera Estilo San Pedro Sacatepéquez,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
697,JADE_TALLADO_GT1202,Jade Tallado Estilo San Pedro Sacatepéquez,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
698,MUSICA_MARIMBA_GT1202,Marimba de Madera Estilo San Pedro Sacatepéquez,"Instrumento musical nacional de marimba tallado típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
699,PINTURA_CUADRO_GT1202,Pintura Costumbrista Estilo San Pedro Sacatepéquez,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTES_VISUALES
700,CESTERIA_CANASTA_GT1202,Canasta de Mimbre Estilo San Pedro Sacatepéquez,"Canastas y artículos de fibra natural tejida típico del municipio de San Pedro Sacatepéquez, departamento de San Marcos.",ARTESANIA
701,TEXTIL_HUIPIL_GT1203,Huipil Tradicional Estilo San Antonio Sacatepéquez,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
702,TEXTIL_CORTE_GT1203,Corte Jaspeado Estilo San Antonio Sacatepéquez,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
703,TEXTIL_FAJA_GT1203,Faja Artesanal Estilo San Antonio Sacatepéquez,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
704,CERAMICA_BARRO_GT1203,Cerámica de Barro Estilo San Antonio Sacatepéquez,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
705,MADERA_MASCARA_GT1203,Máscara de Madera Estilo San Antonio Sacatepéquez,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
706,MADERA_JUGUETE_GT1203,Juguete de Madera Estilo San Antonio Sacatepéquez,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
707,JADE_TALLADO_GT1203,Jade Tallado Estilo San Antonio Sacatepéquez,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
708,MUSICA_MARIMBA_GT1203,Marimba de Madera Estilo San Antonio Sacatepéquez,"Instrumento musical nacional de marimba tallado típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
709,PINTURA_CUADRO_GT1203,Pintura Costumbrista Estilo San Antonio Sacatepéquez,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTES_VISUALES
710,CESTERIA_CANASTA_GT1203,Canasta de Mimbre Estilo San Antonio Sacatepéquez,"Canastas y artículos de fibra natural tejida típico del municipio de San Antonio Sacatepéquez, departamento de San Marcos.",ARTESANIA
711,TEXTIL_HUIPIL_GT1204,Huipil Tradicional Estilo Comitancillo,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Comitancillo, departamento de San Marcos.",ARTESANIA
712,TEXTIL_CORTE_GT1204,Corte Jaspeado Estilo Comitancillo,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Comitancillo, departamento de San Marcos.",ARTESANIA
713,TEXTIL_FAJA_GT1204,Faja Artesanal Estilo Comitancillo,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Comitancillo, departamento de San Marcos.",ARTESANIA
714,CERAMICA_BARRO_GT1204,Cerámica de Barro Estilo Comitancillo,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Comitancillo, departamento de San Marcos.",ARTESANIA
715,MADERA_MASCARA_GT1204,Máscara de Madera Estilo Comitancillo,"Máscara tallada a mano para danzas folklóricas típico del municipio de Comitancillo, departamento de San Marcos.",ARTESANIA
