núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_mañ.tar.noch,área_geo_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_60ymás,g_edad_80ymás,edad_quinquenales,delito_com,g_delitos
853,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Escuintla,Ignorada,Mujer,37,35-39,35-39,35 - 39,Otras causas,Otras causas
854,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Escuintla,Ignorada,Hombre,40,40-44,40-44,40 - 44,Otras causas,Otras causas
855,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Tiquisate,Ignorada,Hombre,38,35-39,35-39,35 - 39,Otras causas,Otras causas
856,2023,Enero,8,Domingo,9,06:00 a 11:59,00:00 a 11:59,Rural,Escuintla,Escuintla,Ignorada,Mujer,28,25-29,25-29,25 - 29,Orden de captura,Otras causas
857,2023,Enero,8,Domingo,15,12:00 a 17:59,12:00 a 17:59,Rural,Santa Rosa,Cuilapa,Ignorada,Hombre,34,30-34,30-34,30 - 34,Otras causas,Otras causas
858,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Santa Rosa,Barberena,Ignorada,Hombre,45,45-49,45-49,45 - 49,Otras causas,Otras causas
859,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Rural,Santa Rosa,Cuilapa,Ignorada,Hombre,30,30-34,30-34,30 - 34,Otras causas,Otras causas
860,2023,Enero,8,Domingo,10,06:00 a 11:59,00:00 a 11:59,Rural,Santa Rosa,Barberena,Ignorada,Hombre,28,25-29,25-29,25 - 29,Orden de captura,Otras causas
861,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Rural,Santa Rosa,Santa Rosa de Lima,Ignorada,Hombre,25,25-29,25-29,25 - 29,Allanamiento de morada,Otras causas
862,2023,Enero,8,Domingo,14,12:00 a 17:59,12:00 a 17:59,Rural,Suchitepéquez,San Antonio Suchitepéquez,Ignorada,Hombre,35,35-39,35-39,35 - 39,Orden de captura,Otras causas
863,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Urbano,Suchitepéquez,Mazatenango,Ignorada,Mujer,15,15-19,15-19,15 - 19,Tenencia de droga,Otras causas
864,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Urbano,Suchitepéquez,Mazatenango,Ignorada,Hombre,23,20-24,20-24,20 - 24,Tráfico de droga,Otras causas
865,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Urbano,Suchitepéquez,Mazatenango,Ignorada,Hombre,34,30-34,30-34,30 - 34,Otras causas,Otras causas
866,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,Retalhuleu,San Felipe Retalhuleu,Ignorada,Hombre,19,15-19,15-19,15 - 19,Otras causas,Otras causas
867,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Retalhuleu,San Felipe Retalhuleu,Ignorada,Hombre,25,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
868,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Urbano,Retalhuleu,Retalhuleu,Ignorada,Hombre,25,25-29,25-29,25 - 29,Otras causas,Otras causas
869,2023,Enero,8,Domingo,2,00:00 a 05:59,00:00 a 11:59,Rural,Retalhuleu,San Felipe Retalhuleu,Ignorada,Hombre,39,35-39,35-39,35 - 39,Otras causas,Otras causas
870,2023,Enero,8,Domingo,2,00:00 a 05:59,00:00 a 11:59,Rural,Retalhuleu,San Felipe Retalhuleu,Ignorada,Hombre,34,30-34,30-34,30 - 34,Otras causas,Otras causas
871,2023,Enero,8,Domingo,15,12:00 a 17:59,12:00 a 17:59,Rural,Retalhuleu,San Martín Zapotitlán,Ignorada,Hombre,45,45-49,45-49,45 - 49,Orden de captura,Otras causas
872,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Rural,Retalhuleu,Champerico,Ignorada,Hombre,55,55-59,55-59,55 - 59,Otras causas,Otras causas
873,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Rural,Retalhuleu,Champerico,Ignorada,Hombre,39,35-39,35-39,35 - 39,Otras causas,Otras causas
874,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Urbano,Retalhuleu,Retalhuleu,Ignorada,Mujer,25,25-29,25-29,25 - 29,Otras causas,Otras causas
875,2023,Enero,8,Domingo,23,18:00 a 23:59,18:00 a 23:59,Rural,Retalhuleu,San Felipe Retalhuleu,Ignorada,Hombre,26,25-29,25-29,25 - 29,Daños,Otras causas
876,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Quetzaltenango,Coatepeque,Ignorada,Hombre,46,45-49,45-49,45 - 49,Otras causas,Otras causas
877,2023,Enero,8,Domingo,9,06:00 a 11:59,00:00 a 11:59,Rural,Quetzaltenango,Quetzaltenango,Ignorada,Hombre,61,60 y más,60-64,60 - 64,Delitos forestales,Otras causas
878,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Rural,Quetzaltenango,Quetzaltenango,Ignorada,Hombre,36,35-39,35-39,35 - 39,Orden de captura,Otras causas
879,2023,Enero,8,Domingo,15,12:00 a 17:59,12:00 a 17:59,Urbano,Quetzaltenango,Quetzaltenango,Ignorada,Hombre,21,20-24,20-24,20 - 24,Otras causas,Otras causas
880,2023,Enero,8,Domingo,14,12:00 a 17:59,12:00 a 17:59,Urbano,Quetzaltenango,Quetzaltenango,Ignorada,Mujer,21,20-24,20-24,20 - 24,Otras causas,Otras causas
881,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Rural,Quetzaltenango,El Palmar,Ignorada,Hombre,63,60 y más,60-64,60 - 64,Delitos forestales,Otras causas
882,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Rural,Quetzaltenango,Colomba,Ignorada,Hombre,40,40-44,40-44,40 - 44,Agresión,Otras causas
883,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Rural,Quetzaltenango,Coatepeque,Ignorada,Hombre,24,20-24,20-24,20 - 24,Agresión,Otras causas
884,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Urbano,Quetzaltenango,Quetzaltenango,Ignorada,Hombre,33,30-34,30-34,30 - 34,Otras causas,Otras causas
885,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,San Marcos,Ayutla,Ignorada,Mujer,45,45-49,45-49,45 - 49,Ebriedad y escándalo,Otras causas
886,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,San Marcos,Tejutla,Ignorada,Hombre,20,20-24,20-24,20 - 24,Otras causas,Otras causas
887,2023,Enero,8,Domingo,2,00:00 a 05:59,00:00 a 11:59,Urbano,San Marcos,Malacatán,Ignorada,Hombre,19,15-19,15-19,15 - 19,Otras causas,Otras causas
888,2023,Enero,8,Domingo,2,00:00 a 05:59,00:00 a 11:59,Urbano,San Marcos,Malacatán,Ignorada,Hombre,41,40-44,40-44,40 - 44,Otras causas,Otras causas
889,2023,Enero,8,Domingo,8,06:00 a 11:59,00:00 a 11:59,Rural,San Marcos,San Pablo,Ignorada,Hombre,28,25-29,25-29,25 - 29,Otras causas,Otras causas
890,2023,Enero,8,Domingo,14,12:00 a 17:59,12:00 a 17:59,Rural,San Marcos,Catarina,Ignorada,Hombre,42,40-44,40-44,40 - 44,Otras causas,Otras causas
891,2023,Enero,8,Domingo,14,12:00 a 17:59,12:00 a 17:59,Rural,San Marcos,Catarina,Ignorada,Hombre,51,50-54,50-54,50 - 54,Otras causas,Otras causas
892,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Rural,San Marcos,Malacatán,Ignorada,Hombre,19,15-19,15-19,15 - 19,Ebriedad y escándalo,Otras causas
893,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Rural,San Marcos,San Pablo,Ignorada,Hombre,40,40-44,40-44,40 - 44,Ebriedad y escándalo,Otras causas
894,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Rural,San Marcos,La Reforma,Ignorada,Hombre,22,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
895,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Rural,San Marcos,La Blanca,Ignorada,Hombre,22,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
896,2023,Enero,8,Domingo,2,00:00 a 05:59,00:00 a 11:59,Urbano,Huehuetenango,Huehuetenango,Ignorada,Hombre,26,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
897,2023,Enero,8,Domingo,4,00:00 a 05:59,00:00 a 11:59,Rural,Huehuetenango,Petatán,Ignorada,Hombre,34,30-34,30-34,30 - 34,Robo a residencias,Contra el patrimonio
898,2023,Enero,8,Domingo,9,06:00 a 11:59,00:00 a 11:59,Urbano,Huehuetenango,Huehuetenango,Ignorada,Hombre,42,40-44,40-44,40 - 44,Orden de captura,Otras causas
899,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Urbano,Huehuetenango,Huehuetenango,Ignorada,Hombre,37,35-39,35-39,35 - 39,Orden de captura,Otras causas
900,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Urbano,Huehuetenango,Huehuetenango,Ignorada,Hombre,24,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
901,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Urbano,Huehuetenango,Huehuetenango,Ignorada,Hombre,18,15-19,15-19,15 - 19,Ebriedad y escándalo,Otras causas
902,2023,Enero,8,Domingo,16,12:00 a 17:59,12:00 a 17:59,Rural,Huehuetenango,Huehuetenango,Ignorada,Hombre,36,35-39,35-39,35 - 39,Otras causas,Otras causas
903,2023,Enero,8,Domingo,16,12:00 a 17:59,12:00 a 17:59,Urbano,Huehuetenango,Huehuetenango,Ignorada,Hombre,19,15-19,15-19,15 - 19,Otras causas,Otras causas
904,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Urbano,Huehuetenango,Huehuetenango,Ignorada,Hombre,27,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
905,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Urbano,Huehuetenango,Chiantla,Ignorada,Hombre,23,20-24,20-24,20 - 24,Otras causas,Otras causas
906,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Urbano,Huehuetenango,Aguacatán,Ignorada,Hombre,30,30-34,30-34,30 - 34,Ebriedad y escándalo,Otras causas
907,2023,Enero,8,Domingo,16,12:00 a 17:59,12:00 a 17:59,Rural,Totonicapán,Momostenango,Ignorada,Hombre,49,45-49,45-49,45 - 49,Delitos forestales,Otras causas
908,2023,Enero,8,Domingo,16,12:00 a 17:59,12:00 a 17:59,Rural,Totonicapán,Momostenango,Ignorada,Hombre,23,20-24,20-24,20 - 24,Delitos forestales,Otras causas
909,2023,Enero,8,Domingo,16,12:00 a 17:59,12:00 a 17:59,Rural,Totonicapán,Momostenango,Ignorada,Hombre,22,20-24,20-24,20 - 24,Delitos forestales,Otras causas
910,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Rural,Totonicapán,Totonicapán,Ignorada,Hombre,24,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
911,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Urbano,Alta Verapaz,Cobán,Ignorada,Hombre,21,20-24,20-24,20 - 24,Otras causas,Otras causas
912,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Baja Verapaz,Purulhá,Ignorada,Hombre,27,25-29,25-29,25 - 29,Lesiones por arma blanca,Lesiones
913,2023,Enero,8,Domingo,13,12:00 a 17:59,12:00 a 17:59,Rural,Baja Verapaz,Salamá,Ignorada,Hombre,25,25-29,25-29,25 - 29,Robo a peatones,Contra el patrimonio
914,2023,Enero,8,Domingo,15,12:00 a 17:59,12:00 a 17:59,Rural,Baja Verapaz,Rabinal,Ignorada,Hombre,31,30-34,30-34,30 - 34,Orden de captura,Otras causas
915,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Baja Verapaz,Rabinal,Ignorada,Hombre,25,25-29,25-29,25 - 29,Extorsión,Extorsión
916,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Baja Verapaz,Rabinal,Ignorada,Hombre,32,30-34,30-34,30 - 34,Extorsión,Extorsión
917,2023,Enero,8,Domingo,23,18:00 a 23:59,18:00 a 23:59,Rural,Baja Verapaz,Salamá,Ignorada,Hombre,30,30-34,30-34,30 - 34,Otras causas,Otras causas
918,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Rural,El Progreso,Sanarate,Ignorada,Hombre,21,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
919,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,Izabal,Puerto Barrios,Ignorada,Hombre,50,50-54,50-54,50 - 54,Orden de captura,Otras causas
920,2023,Enero,8,Domingo,2,00:00 a 05:59,00:00 a 11:59,Rural,Izabal,Morales,Ignorada,Mujer,28,25-29,25-29,25 - 29,Otras causas,Otras causas
921,2023,Enero,8,Domingo,2,00:00 a 05:59,00:00 a 11:59,Rural,Izabal,Morales,Ignorada,Hombre,65,60 y más,65-69,65 - 69,Otras causas,Otras causas
922,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Rural,Izabal,Puerto Barrios,Ignorada,Mujer,47,45-49,45-49,45 - 49,Orden de captura,Otras causas
923,2023,Enero,8,Domingo,13,12:00 a 17:59,12:00 a 17:59,Rural,Izabal,El Estor,Ignorada,Hombre,43,40-44,40-44,40 - 44,Orden de captura,Otras causas
924,2023,Enero,8,Domingo,13,12:00 a 17:59,12:00 a 17:59,Rural,Izabal,Morales,Ignorada,Hombre,34,30-34,30-34,30 - 34,Portación ilegal arma de fuego,Otras causas
925,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Izabal,Morales,Ignorada,Hombre,32,30-34,30-34,30 - 34,Otras causas,Otras causas
926,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Rural,Izabal,Morales,Ignorada,Hombre,40,40-44,40-44,40 - 44,Orden de captura,Otras causas
927,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,Petén,San Luis,Ignorada,Hombre,27,25-29,25-29,25 - 29,Otras causas,Otras causas
928,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,Petén,San Luis,Ignorada,Hombre,19,15-19,15-19,15 - 19,Otras causas,Otras causas
929,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Petén,Poptún,Ignorada,Hombre,22,20-24,20-24,20 - 24,Otras causas,Otras causas
930,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Petén,Sayaxché,Ignorada,Hombre,27,25-29,25-29,25 - 29,Otras causas,Otras causas
931,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,Petén,San Luis,Ignorada,Hombre,38,35-39,35-39,35 - 39,Allanamiento de morada,Otras causas
932,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Rural,Petén,Flores,Ignorada,Hombre,37,35-39,35-39,35 - 39,Ebriedad y escándalo,Otras causas
933,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Quiché,Ixcán,Ignorada,Hombre,20,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
934,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Rural,Quiché,Sacapulas,Ignorada,Hombre,37,35-39,35-39,35 - 39,Otras causas,Otras causas
935,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Rural,Quiché,Sacapulas,Ignorada,Hombre,32,30-34,30-34,30 - 34,Otras causas,Otras causas
936,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Rural,Quiché,Joyabaj,Ignorada,Hombre,26,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
937,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Rural,Quiché,Santa María Nebaj,Ignorada,Hombre,27,25-29,25-29,25 - 29,Daños,Otras causas
938,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,Sololá,San Lucas Tolimán,Ignorada,Hombre,26,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
939,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,Sololá,San Lucas Tolimán,Ignorada,Hombre,26,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
940,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Rural,Sololá,Santa Cruz la Laguna,Ignorada,Hombre,26,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
941,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Rural,Chimaltenango,Patzicía,Ignorada,Hombre,29,25-29,25-29,25 - 29,Contrabando,Otras causas
942,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Chimaltenango,Acatenango,Ignorada,Hombre,33,30-34,30-34,30 - 34,Ebriedad y escándalo,Otras causas
943,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Chimaltenango,Acatenango,Ignorada,Hombre,24,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
944,2023,Enero,8,Domingo,23,18:00 a 23:59,18:00 a 23:59,Urbano,Chimaltenango,San Martín Jilotepeque,Ignorada,Hombre,20,20-24,20-24,20 - 24,Otras causas,Otras causas
945,2023,Enero,8,Domingo,23,18:00 a 23:59,18:00 a 23:59,Urbano,Chimaltenango,San Martín Jilotepeque,Ignorada,Hombre,20,20-24,20-24,20 - 24,Otras causas,Otras causas
946,2023,Enero,8,Domingo,3,00:00 a 05:59,00:00 a 11:59,Rural,Sacatepéquez,San Lucas Sacatepéquez,Ignorada,Hombre,45,45-49,45-49,45 - 49,Orden de captura,Otras causas
947,2023,Enero,8,Domingo,15,12:00 a 17:59,12:00 a 17:59,Rural,Sacatepéquez,Pastores,Ignorada,Hombre,24,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
948,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Rural,Sacatepéquez,Ciudad Vieja,Ignorada,Hombre,31,30-34,30-34,30 - 34,Otras causas,Otras causas
949,2023,Enero,8,Domingo,10,06:00 a 11:59,00:00 a 11:59,Urbano,Sacatepéquez,Ciudad Vieja,Ignorada,Hombre,28,25-29,25-29,25 - 29,Orden de captura,Otras causas
950,2023,Enero,9,Lunes,9,06:00 a 11:59,00:00 a 11:59,Urbano,Guatemala,Guatemala,1,Hombre,43,40-44,40-44,40 - 44,Ebriedad y escándalo,Otras causas
951,2023,Enero,9,Lunes,11,06:00 a 11:59,00:00 a 11:59,Urbano,Guatemala,Guatemala,3,Hombre,28,25-29,25-29,25 - 29,Orden de captura,Otras causas
952,2023,Enero,9,Lunes,9,06:00 a 11:59,00:00 a 11:59,Rural,Guatemala,Palencia,Ignorada,Hombre,22,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
953,2023,Enero,9,Lunes,22,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,6,Hombre,32,30-34,30-34,30 - 34,Otras causas,Otras causas
954,2023,Enero,9,Lunes,21,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,6,Hombre,29,25-29,25-29,25 - 29,Tenencia de droga,Otras causas
955,2023,Enero,9,Lunes,20,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,17,Hombre,26,25-29,25-29,25 - 29,Otras causas,Otras causas
956,2023,Enero,9,Lunes,21,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,17,Hombre,22,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
957,2023,Enero,9,Lunes,0,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Fraijanes,Ignorada,Hombre,29,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
958,2023,Enero,9,Lunes,20,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,5,Mujer,54,50-54,50-54,50 - 54,Otras causas,Otras causas
959,2023,Enero,9,Lunes,20,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,5,Hombre,27,25-29,25-29,25 - 29,Otras causas,Otras causas
960,2023,Enero,9,Lunes,9,06:00 a 11:59,00:00 a 11:59,Urbano,Guatemala,Guatemala,11,Hombre,33,30-34,30-34,30 - 34,Orden de captura,Otras causas
961,2023,Enero,9,Lunes,15,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Guatemala,11,Hombre,30,30-34,30-34,30 - 34,Orden de captura,Otras causas
962,2023,Enero,9,Lunes,18,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Villa Nueva,Ignorada,Mujer,42,40-44,40-44,40 - 44,Ebriedad y escándalo,Otras causas
963,2023,Enero,9,Lunes,21,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,7,Hombre,27,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
964,2023,Enero,9,Lunes,22,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Villa Nueva,Ignorada,Hombre,30,30-34,30-34,30 - 34,Otras causas,Otras causas
965,2023,Enero,9,Lunes,0,00:00 a 05:59,00:00 a 11:59,Rural,Guatemala,Amatitlán,Ignorada,Hombre,23,20-24,20-24,20 - 24,Otras causas,Otras causas
966,2023,Enero,9,Lunes,0,00:00 a 05:59,00:00 a 11:59,Rural,Guatemala,Amatitlán,Ignorada,Hombre,17,15-19,15-19,15 - 19,Otras causas,Otras causas
967,2023,Enero,9,Lunes,10,06:00 a 11:59,00:00 a 11:59,Rural,Guatemala,Amatitlán,Ignorada,Hombre,31,30-34,30-34,30 - 34,Orden de captura,Otras causas
968,2023,Enero,9,Lunes,13,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Villa Nueva,Ignorada,Hombre,19,15-19,15-19,15 - 19,Ebriedad y escándalo,Otras causas
969,2023,Enero,9,Lunes,22,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Villa Nueva,Ignorada,Hombre,20,20-24,20-24,20 - 24,Otras causas,Otras causas
970,2023,Enero,9,Lunes,11,06:00 a 11:59,00:00 a 11:59,Urbano,Guatemala,Mixco,Ignorada,Mujer,25,25-29,25-29,25 - 29,Orden de captura,Otras causas
971,2023,Enero,9,Lunes,5,00:00 a 05:59,00:00 a 11:59,Rural,Jutiapa,Atescatempa,Ignorada,Hombre,51,50-54,50-54,50 - 54,Otras causas,Otras causas
972,2023,Enero,9,Lunes,18,18:00 a 23:59,18:00 a 23:59,Rural,Jutiapa,Asunción Mita,Ignorada,Hombre,44,40-44,40-44,40 - 44,Riña,Otras causas
973,2023,Enero,9,Lunes,18,18:00 a 23:59,18:00 a 23:59,Rural,Jutiapa,Asunción Mita,Ignorada,Hombre,23,20-24,20-24,20 - 24,Riña,Otras causas
974,2023,Enero,9,Lunes,18,18:00 a 23:59,18:00 a 23:59,Rural,Jutiapa,Asunción Mita,Ignorada,Hombre,24,20-24,20-24,20 - 24,Riña,Otras causas
975,2023,Enero,9,Lunes,8,06:00 a 11:59,00:00 a 11:59,Rural,Jalapa,San Pedro Pinula,Ignorada,Hombre,26,25-29,25-29,25 - 29,Otras causas,Otras causas
976,2023,Enero,9,Lunes,8,06:00 a 11:59,00:00 a 11:59,Rural,Jalapa,San Pedro Pinula,Ignorada,Hombre,43,40-44,40-44,40 - 44,Otras causas,Otras causas
977,2023,Enero,9,Lunes,8,06:00 a 11:59,00:00 a 11:59,Rural,Jalapa,San Pedro Pinula,Ignorada,Hombre,69,60 y más,65-69,65 - 69,Otras causas,Otras causas
978,2023,Enero,9,Lunes,12,12:00 a 17:59,12:00 a 17:59,Rural,Chiquimula,Chiquimula,Ignorada,Hombre,32,30-34,30-34,30 - 34,Portación ilegal arma de fuego,Otras causas
979,2023,Enero,9,Lunes,14,12:00 a 17:59,12:00 a 17:59,Urbano,Chiquimula,Esquipulas,Ignorada,Hombre,22,20-24,20-24,20 - 24,Otros robos y hurtos,Contra el patrimonio
980,2023,Enero,9,Lunes,16,12:00 a 17:59,12:00 a 17:59,Urbano,Chiquimula,Chiquimula,Ignorada,Mujer,32,30-34,30-34,30 - 34,Orden de captura,Otras causas
981,2023,Enero,9,Lunes,16,12:00 a 17:59,12:00 a 17:59,Rural,Chiquimula,Esquipulas,Ignorada,Hombre,41,40-44,40-44,40 - 44,Otras causas,Otras causas
982,2023,Enero,9,Lunes,22,18:00 a 23:59,18:00 a 23:59,Urbano,Chiquimula,Esquipulas,Ignorada,Hombre,53,50-54,50-54,50 - 54,Orden de captura,Otras causas
983,2023,Enero,9,Lunes,1,00:00 a 05:59,00:00 a 11:59,Urbano,Escuintla,Santa Lucía Cotzumalguapa,Ignorada,Hombre,32,30-34,30-34,30 - 34,Otras causas,Otras causas
984,2023,Enero,9,Lunes,2,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,Masagua,Ignorada,Hombre,34,30-34,30-34,30 - 34,Otras causas,Otras causas
985,2023,Enero,9,Lunes,3,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San Vicente Pacaya,Ignorada,Hombre,27,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
986,2023,Enero,9,Lunes,3,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,20,20-24,20-24,20 - 24,Otras causas,Otras causas
987,2023,Enero,9,Lunes,3,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,23,20-24,20-24,20 - 24,Otras causas,Otras causas
988,2023,Enero,9,Lunes,3,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,22,20-24,20-24,20 - 24,Otras causas,Otras causas
989,2023,Enero,9,Lunes,3,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,27,25-29,25-29,25 - 29,Otras causas,Otras causas
990,2023,Enero,9,Lunes,18,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Santa Lucía Cotzumalguapa,Ignorada,Hombre,30,30-34,30-34,30 - 34,Orden de captura,Otras causas
991,2023,Enero,9,Lunes,18,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Nueva Concepción,Ignorada,Hombre,25,25-29,25-29,25 - 29,Otras causas,Otras causas
992,2023,Enero,9,Lunes,18,18:00 a 23:59,18:00 a 23:59,Urbano,Escuintla,San José,Ignorada,Hombre,21,20-24,20-24,20 - 24,Otras causas,Otras causas
993,2023,Enero,9,Lunes,20,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Tiquisate,Ignorada,Hombre,27,25-29,25-29,25 - 29,Robo de motocicletas,Contra el patrimonio
994,2023,Enero,9,Lunes,20,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Escuintla,Ignorada,Hombre,17,15-19,15-19,15 - 19,Otras causas,Otras causas
